Epoch_of_10,train_loss,train_accuracy,test_loss,test_accuracy
0,1.916089537540012,0.2996,2.9752166507720945,0.0894
1,1.7433046112145318,0.36632,3.545572175312042,0.0934
2,1.6426646836980183,0.4059377777777778,2.5110726051330565,0.1136
3,1.5659321748945447,0.4361422222222222,3.591292628955841,0.1114
4,1.5218940588633219,0.45299555555555554,3.492498151397705,0.1488
5,1.4908374018647936,0.4652311111111111,4.0727903896331785,0.1442
6,1.4678244079801772,0.47389333333333333,4.282162254524231,0.1522
7,1.4487299963124594,0.47976444444444444,4.1307368633270265,0.1398
8,1.4361558101314968,0.48576888888888886,4.954142181873322,0.1606
9,1.4243462185880873,0.4892,4.1746981281280515,0.1336
