Epoch_of_10,train_loss,train_accuracy,test_loss,test_accuracy
0,1.8815768517303466,0.3083288888888889,3.2801517807006837,0.1106
1,1.7010084234873453,0.3796711111111111,2.8284290128707887,0.1
2,1.6237845786751641,0.4109777777777778,2.499204747772217,0.117
3,1.5841768078189427,0.42674222222222224,2.7925823513031007,0.0878
4,1.5581163165876601,0.43668444444444443,2.7997204063415526,0.1116
5,1.535992590959337,0.44576,2.707660489273071,0.1
6,1.519593788511488,0.4526311111111111,2.9057336347579956,0.1082
7,1.5047086435317993,0.4577511111111111,2.83341460647583,0.1102
8,1.493151122754415,0.4629022222222222,2.456827376174927,0.1332
9,1.480539354201423,0.4686888888888889,2.568775770378113,0.126
